Site,Year,Date,Plot,Location,Snow_cover,Water_cover,Land_cover,Total_cover,Observer,Notes
cari,2013,2013-06-09,3B,1,0.0,5.0,95.0,100.0,sfreeman,
cari,2013,2013-06-09,3B,10,0.0,5.0,95.0,100.0,sfreeman,
cari,2013,2013-06-09,3B,11,0.0,15.0,85.0,100.0,sfreeman,
cari,2013,2013-06-09,3B,12,0.0,10.0,90.0,100.0,sfreeman,
cari,2013,2013-06-09,3B,13,10.0,60.0,30.0,100.0,sfreeman,
cari,2013,2013-06-09,3B,14,0.0,90.0,10.0,100.0,sfreeman,
cari,2013,2013-06-09,3B,15,10.0,70.0,20.0,100.0,sfreeman,
cari,2013,2013-06-09,3B,16,10.0,65.0,25.0,100.0,sfreeman,
cari,2013,2013-06-09,3B,17,0.0,95.0,5.0,100.0,sfreeman,
cari,2013,2013-06-09,3B,18,5.0,95.0,0.0,100.0,sfreeman,
cari,2013,2013-06-09,3B,19,5.0,0.0,95.0,100.0,sfreeman,
cari,2013,2013-06-09,3B,2,0.0,0.0,100.0,100.0,sfreeman,
cari,2013,2013-06-09,3B,20,15.0,5.0,80.0,100.0,sfreeman,
cari,2013,2013-06-09,3B,21,0.0,0.0,100.0,100.0,sfreeman,
cari,2013,2013-06-09,3B,22,0.0,0.0,100.0,100.0,sfreeman,
cari,2013,2013-06-09,3B,23,0.0,0.0,100.0,100.0,sfreeman,
cari,2013,2013-06-09,3B,24,5.0,0.0,95.0,100.0,sfreeman,
cari,2013,2013-06-09,3B,25,0.0,5.0,95.0,100.0,sfreeman,
cari,2013,2013-06-09,3B,26,10.0,10.0,80.0,100.0,sfreeman,
cari,2013,2013-06-09,3B,27,0.0,20.0,80.0,100.0,sfreeman,
cari,2013,2013-06-09,3B,28,5.0,10.0,85.0,100.0,sfreeman,
cari,2013,2013-06-09,3B,29,5.0,25.0,70.0,100.0,sfreeman,
cari,2013,2013-06-09,3B,3,5.0,40.0,55.0,100.0,sfreeman,
cari,2013,2013-06-09,3B,30,0.0,20.0,80.0,100.0,sfreeman,
cari,2013,2013-06-09,3B,31,0.0,20.0,80.0,100.0,sfreeman,
cari,2013,2013-06-09,3B,32,0.0,40.0,60.0,100.0,sfreeman,
cari,2013,2013-06-09,3B,33,20.0,80.0,0.0,100.0,sfreeman,
cari,2013,2013-06-09,3B,34,20.0,70.0,10.0,100.0,sfreeman,
cari,2013,2013-06-09,3B,35,0.0,90.0,10.0,100.0,sfreeman,
cari,2013,2013-06-09,3B,36,5.0,85.0,10.0,100.0,sfreeman,
cari,2013,2013-06-09,3B,37,0.0,55.0,45.0,100.0,sfreeman,
cari,2013,2013-06-09,3B,38,5.0,60.0,35.0,100.0,sfreeman,
cari,2013,2013-06-09,3B,39,20.0,40.0,40.0,100.0,sfreeman,
cari,2013,2013-06-09,3B,4,0.0,10.0,90.0,100.0,sfreeman,
cari,2013,2013-06-09,3B,40,5.0,20.0,75.0,100.0,sfreeman,
cari,2013,2013-06-09,3B,5,5.0,20.0,75.0,100.0,sfreeman,
cari,2013,2013-06-09,3B,6,0.0,15.0,85.0,100.0,sfreeman,
cari,2013,2013-06-09,3B,7,5.0,0.0,95.0,100.0,sfreeman,
cari,2013,2013-06-09,3B,8,0.0,10.0,90.0,100.0,sfreeman,
cari,2013,2013-06-09,3B,9,5.0,15.0,80.0,100.0,sfreeman,
cari,2013,2013-06-11,7a,1,0.0,15.0,85.0,100.0,idavies,
cari,2013,2013-06-11,7a,10,15.0,45.0,40.0,100.0,idavies,
cari,2013,2013-06-11,7a,11,0.0,30.0,70.0,100.0,idavies,
cari,2013,2013-06-11,7a,12,10.0,40.0,50.0,100.0,idavies,
cari,2013,2013-06-11,7a,13,0.0,35.0,65.0,100.0,idavies,
cari,2013,2013-06-11,7a,14,5.0,30.0,65.0,100.0,idavies,
cari,2013,2013-06-11,7a,15,5.0,45.0,50.0,100.0,idavies,
cari,2013,2013-06-11,7a,16,5.0,30.0,65.0,100.0,idavies,
cari,2013,2013-06-11,7a,17,5.0,65.0,30.0,100.0,idavies,
cari,2013,2013-06-11,7a,18,5.0,35.0,60.0,100.0,idavies,
cari,2013,2013-06-11,7a,19,0.0,15.0,85.0,100.0,idavies,
cari,2013,2013-06-11,7a,2,5.0,30.0,65.0,100.0,idavies,
cari,2013,2013-06-11,7a,20,10.0,20.0,70.0,100.0,idavies,
cari,2013,2013-06-11,7a,21,0.0,50.0,50.0,100.0,idavies,
cari,2013,2013-06-11,7a,22,10.0,25.0,65.0,100.0,idavies,
cari,2013,2013-06-11,7a,23,0.0,5.0,95.0,100.0,idavies,
cari,2013,2013-06-11,7a,24,10.0,10.0,80.0,100.0,idavies,
cari,2013,2013-06-11,7a,25,0.0,20.0,80.0,100.0,idavies,
cari,2013,2013-06-11,7a,26,10.0,20.0,70.0,100.0,idavies,
cari,2013,2013-06-11,7a,27,5.0,20.0,75.0,100.0,idavies,
cari,2013,2013-06-11,7a,28,50.0,0.0,50.0,100.0,idavies,
cari,2013,2013-06-11,7a,29,55.0,20.0,25.0,100.0,idavies,
cari,2013,2013-06-11,7a,3,15.0,60.0,25.0,100.0,idavies,
cari,2013,2013-06-11,7a,30,20.0,10.0,70.0,100.0,idavies,
cari,2013,2013-06-11,7a,31,10.0,30.0,60.0,100.0,idavies,
cari,2013,2013-06-11,7a,32,35.0,20.0,45.0,100.0,idavies,
cari,2013,2013-06-11,7a,33,35.0,10.0,55.0,100.0,idavies,
cari,2013,2013-06-11,7a,34,60.0,20.0,20.0,100.0,idavies,
cari,2013,2013-06-11,7a,35,55.0,30.0,15.0,100.0,idavies,
cari,2013,2013-06-11,7a,36,50.0,30.0,20.0,100.0,idavies,
cari,2013,2013-06-11,7a,37,15.0,25.0,60.0,100.0,idavies,
cari,2013,2013-06-11,7a,38,10.0,10.0,80.0,100.0,idavies,
cari,2013,2013-06-11,7a,39,35.0,20.0,45.0,100.0,idavies,
cari,2013,2013-06-11,7a,4,10.0,15.0,75.0,100.0,idavies,
cari,2013,2013-06-11,7a,40,60.0,20.0,20.0,100.0,idavies,
cari,2013,2013-06-11,7a,5,20.0,20.0,60.0,100.0,idavies,
cari,2013,2013-06-11,7a,6,25.0,75.0,0.0,100.0,idavies,
cari,2013,2013-06-11,7a,7,5.0,30.0,65.0,100.0,idavies,
cari,2013,2013-06-11,7a,8,10.0,15.0,75.0,100.0,idavies,
cari,2013,2013-06-11,7a,9,10.0,25.0,65.0,100.0,idavies,
cari,2013,2013-06-11,7b,1,5.0,5.0,90.0,100.0,idavies,
cari,2013,2013-06-11,7b,10,10.0,20.0,70.0,100.0,idavies,
cari,2013,2013-06-11,7b,11,40.0,30.0,30.0,100.0,idavies,
cari,2013,2013-06-11,7b,12,20.0,40.0,40.0,100.0,idavies,
cari,2013,2013-06-11,7b,13,15.0,20.0,65.0,100.0,idavies,
cari,2013,2013-06-11,7b,14,5.0,45.0,50.0,100.0,idavies,
cari,2013,2013-06-11,7b,15,20.0,20.0,60.0,100.0,idavies,
cari,2013,2013-06-11,7b,16,15.0,40.0,45.0,100.0,idavies,
cari,2013,2013-06-11,7b,17,25.0,20.0,55.0,100.0,idavies,
cari,2013,2013-06-11,7b,18,10.0,45.0,45.0,100.0,idavies,
cari,2013,2013-06-11,7b,19,20.0,40.0,40.0,100.0,idavies,could not get inside landfill (where these quadrats are)
cari,2013,2013-06-11,7b,2,5.0,15.0,80.0,100.0,idavies,could not get inside landfill (where these quadrats are)
cari,2013,2013-06-11,7b,20,0.0,45.0,55.0,100.0,idavies,
cari,2013,2013-06-11,7b,21,10.0,45.0,45.0,100.0,idavies,
cari,2013,2013-06-11,7b,22,10.0,60.0,30.0,100.0,idavies,
cari,2013,2013-06-11,7b,23,15.0,20.0,65.0,100.0,idavies,
cari,2013,2013-06-11,7b,24,10.0,50.0,40.0,100.0,idavies,could not get inside landfill (where these quadrats are)
cari,2013,2013-06-11,7b,25,5.0,80.0,15.0,100.0,idavies,could not get inside landfill (where these quadrats are)
cari,2013,2013-06-11,7b,26,5.0,55.0,40.0,100.0,idavies,could not get inside landfill (where these quadrats are)
cari,2013,2013-06-11,7b,27,0.0,40.0,60.0,100.0,idavies,
cari,2013,2013-06-11,7b,28,0.0,55.0,45.0,100.0,idavies,
cari,2013,2013-06-11,7b,29,30.0,40.0,30.0,100.0,idavies,
cari,2013,2013-06-11,7b,3,5.0,0.0,95.0,100.0,idavies,could not get inside landfill (where these quadrats are)
cari,2013,2013-06-11,7b,30,40.0,25.0,35.0,100.0,idavies,could not get inside landfill (where these quadrats are)
cari,2013,2013-06-11,7b,31,20.0,60.0,20.0,100.0,idavies,could not get inside landfill (where these quadrats are)
cari,2013,2013-06-11,7b,32,5.0,10.0,85.0,100.0,idavies,
cari,2013,2013-06-11,7b,33,0.0,60.0,40.0,100.0,idavies,
cari,2013,2013-06-11,7b,34,5.0,45.0,50.0,100.0,idavies,
cari,2013,2013-06-11,7b,35,15.0,5.0,80.0,100.0,idavies,could not get inside landfill (where these quadrats are)
cari,2013,2013-06-11,7b,36,10.0,60.0,30.0,100.0,idavies,could not get inside landfill (where these quadrats are)
cari,2013,2013-06-11,7b,37,100.0,0.0,0.0,100.0,idavies,could not get inside landfill (where these quadrats are)
cari,2013,2013-06-11,7b,38,50.0,0.0,50.0,100.0,idavies,could not get inside landfill (where these quadrats are)
cari,2013,2013-06-11,7b,39,100.0,0.0,0.0,100.0,idavies,
cari,2013,2013-06-11,7b,4,0.0,10.0,90.0,100.0,idavies,
cari,2013,2013-06-11,7b,40,100.0,0.0,0.0,100.0,idavies,quadrat part of landfill (no tundra)
cari,2013,2013-06-11,7b,5,10.0,10.0,80.0,100.0,idavies,quadrat part of landfill (no tundra)
cari,2013,2013-06-11,7b,6,5.0,10.0,85.0,100.0,idavies,quadrat part of landfill (no tundra)
cari,2013,2013-06-11,7b,7,30.0,15.0,55.0,100.0,idavies,could not get inside landfill (where these quadrats are)
cari,2013,2013-06-11,7b,8,5.0,10.0,85.0,100.0,idavies,
cari,2013,2013-06-11,7b,9,10.0,5.0,85.0,100.0,idavies,
cari,2013,2013-06-11,5a,1,0.0,0.0,100.0,100.0,sfreeman,quadrat part of landfill (no tundra)
cari,2013,2013-06-11,5a,10,0.0,5.0,95.0,100.0,sfreeman,quadrat part of landfill (no tundra)
cari,2013,2013-06-11,5a,11,0.0,35.0,65.0,100.0,sfreeman,quadrat part of landfill (no tundra)
cari,2013,2013-06-11,5a,12,0.0,5.0,95.0,100.0,sfreeman,could not get inside landfill (where these quadrats are)
cari,2013,2013-06-11,5a,13,0.0,15.0,85.0,100.0,sfreeman,
cari,2013,2013-06-11,5a,14,0.0,10.0,90.0,100.0,sfreeman,
cari,2013,2013-06-11,5a,15,15.0,10.0,75.0,100.0,sfreeman,
cari,2013,2013-06-11,5a,16,0.0,0.0,100.0,100.0,sfreeman,
cari,2013,2013-06-11,5a,17,10.0,10.0,80.0,100.0,sfreeman,
cari,2013,2013-06-11,5a,18,10.0,5.0,85.0,100.0,sfreeman,
cari,2013,2013-06-11,5a,19,40.0,20.0,40.0,100.0,sfreeman,
cari,2013,2013-06-11,5a,2,40.0,0.0,60.0,100.0,sfreeman,
cari,2013,2013-06-11,5a,20,60.0,20.0,20.0,100.0,sfreeman,
cari,2013,2013-06-11,5a,21,5.0,80.0,15.0,100.0,sfreeman,
cari,2013,2013-06-11,5a,22,40.0,45.0,15.0,100.0,sfreeman,
cari,2013,2013-06-11,5a,23,10.0,50.0,40.0,100.0,sfreeman,
cari,2013,2013-06-11,5a,24,20.0,65.0,15.0,100.0,sfreeman,
cari,2013,2013-06-11,5a,25,5.0,55.0,40.0,100.0,sfreeman,
cari,2013,2013-06-11,5a,26,15.0,65.0,20.0,100.0,sfreeman,
cari,2013,2013-06-11,5a,27,5.0,30.0,65.0,100.0,sfreeman,
cari,2013,2013-06-11,5a,28,0.0,60.0,40.0,100.0,sfreeman,
cari,2013,2013-06-11,5a,29,5.0,5.0,90.0,100.0,sfreeman,
cari,2013,2013-06-11,5a,3,0.0,0.0,100.0,100.0,sfreeman,
cari,2013,2013-06-11,5a,30,0.0,85.0,15.0,100.0,sfreeman,
cari,2013,2013-06-11,5a,31,5.0,5.0,90.0,100.0,sfreeman,
cari,2013,2013-06-11,5a,32,20.0,15.0,65.0,100.0,sfreeman,
cari,2013,2013-06-11,5a,33,5.0,40.0,55.0,100.0,sfreeman,
cari,2013,2013-06-11,5a,34,10.0,70.0,20.0,100.0,sfreeman,
cari,2013,2013-06-11,5a,35,5.0,75.0,20.0,100.0,sfreeman,
cari,2013,2013-06-11,5a,36,0.0,15.0,85.0,100.0,sfreeman,
cari,2013,2013-06-11,5a,37,0.0,20.0,80.0,100.0,sfreeman,
cari,2013,2013-06-11,5a,38,0.0,10.0,90.0,100.0,sfreeman,
cari,2013,2013-06-11,5a,39,10.0,40.0,50.0,100.0,sfreeman,
cari,2013,2013-06-11,5a,4,0.0,0.0,100.0,100.0,sfreeman,
cari,2013,2013-06-11,5a,40,25.0,40.0,35.0,100.0,sfreeman,
cari,2013,2013-06-11,5a,5,0.0,30.0,70.0,100.0,sfreeman,
cari,2013,2013-06-11,5a,6,0.0,0.0,100.0,100.0,sfreeman,
cari,2013,2013-06-11,5a,7,0.0,50.0,50.0,100.0,sfreeman,
cari,2013,2013-06-11,5a,8,0.0,5.0,95.0,100.0,sfreeman,
cari,2013,2013-06-11,5a,9,0.0,40.0,60.0,100.0,sfreeman,
cari,2013,2013-06-11,5b,1,0.0,0.0,100.0,100.0,sfreeman,
cari,2013,2013-06-11,5b,10,10.0,90.0,0.0,100.0,sfreeman,
cari,2013,2013-06-11,5b,11,25.0,40.0,35.0,100.0,sfreeman,
cari,2013,2013-06-11,5b,12,30.0,60.0,10.0,100.0,sfreeman,
cari,2013,2013-06-11,5b,13,20.0,10.0,70.0,100.0,sfreeman,
cari,2013,2013-06-11,5b,14,25.0,60.0,15.0,100.0,sfreeman,
cari,2013,2013-06-11,5b,15,5.0,0.0,95.0,100.0,sfreeman,
cari,2013,2013-06-11,5b,16,10.0,0.0,90.0,100.0,sfreeman,
cari,2013,2013-06-11,5b,17,0.0,0.0,100.0,100.0,sfreeman,
cari,2013,2013-06-11,5b,18,20.0,10.0,70.0,100.0,sfreeman,
cari,2013,2013-06-11,5b,19,20.0,60.0,20.0,100.0,sfreeman,
cari,2013,2013-06-11,5b,2,0.0,0.0,100.0,100.0,sfreeman,
cari,2013,2013-06-11,5b,20,5.0,5.0,90.0,100.0,sfreeman,
cari,2013,2013-06-11,5b,21,5.0,50.0,45.0,100.0,sfreeman,
cari,2013,2013-06-11,5b,22,10.0,15.0,75.0,100.0,sfreeman,
cari,2013,2013-06-11,5b,23,10.0,25.0,65.0,100.0,sfreeman,
cari,2013,2013-06-11,5b,24,20.0,50.0,30.0,100.0,sfreeman,
cari,2013,2013-06-11,5b,25,50.0,0.0,50.0,100.0,sfreeman,
cari,2013,2013-06-11,5b,26,5.0,15.0,80.0,100.0,sfreeman,
cari,2013,2013-06-11,5b,27,0.0,95.0,5.0,100.0,sfreeman,
cari,2013,2013-06-11,5b,28,5.0,20.0,75.0,100.0,sfreeman,
cari,2013,2013-06-11,5b,29,0.0,95.0,5.0,100.0,sfreeman,
cari,2013,2013-06-11,5b,3,0.0,0.0,100.0,100.0,sfreeman,
cari,2013,2013-06-11,5b,30,0.0,95.0,5.0,100.0,sfreeman,
cari,2013,2013-06-11,5b,31,20.0,70.0,10.0,100.0,sfreeman,
cari,2013,2013-06-11,5b,32,5.0,80.0,15.0,100.0,sfreeman,
cari,2013,2013-06-11,5b,33,60.0,35.0,5.0,100.0,sfreeman,
cari,2013,2013-06-11,5b,34,80.0,15.0,5.0,100.0,sfreeman,
cari,2013,2013-06-11,5b,35,80.0,20.0,0.0,100.0,sfreeman,
cari,2013,2013-06-11,5b,36,50.0,40.0,10.0,100.0,sfreeman,
cari,2013,2013-06-11,5b,37,85.0,15.0,0.0,100.0,sfreeman,
cari,2013,2013-06-11,5b,38,90.0,10.0,0.0,100.0,sfreeman,
cari,2013,2013-06-11,5b,39,50.0,0.0,50.0,100.0,sfreeman,
cari,2013,2013-06-11,5b,4,0.0,0.0,100.0,100.0,sfreeman,
cari,2013,2013-06-11,5b,40,95.0,5.0,0.0,100.0,sfreeman,
cari,2013,2013-06-11,5b,5,5.0,20.0,75.0,100.0,sfreeman,
cari,2013,2013-06-11,5b,6,0.0,35.0,65.0,100.0,sfreeman,
cari,2013,2013-06-11,5b,7,0.0,80.0,20.0,100.0,sfreeman,
cari,2013,2013-06-11,5b,8,0.0,15.0,85.0,100.0,sfreeman,
cari,2013,2013-06-11,5b,9,0.0,90.0,10.0,100.0,sfreeman,
cari,2013,2013-06-14,3a,1,0.0,0.0,100.0,100.0,rchurchwell,
cari,2013,2013-06-14,3a,10,0.0,5.0,95.0,100.0,rchurchwell,
cari,2013,2013-06-14,3a,11,0.0,5.0,95.0,100.0,rchurchwell,
cari,2013,2013-06-14,3a,12,0.0,0.0,100.0,100.0,rchurchwell,
cari,2013,2013-06-14,3a,13,0.0,5.0,95.0,100.0,rchurchwell,
cari,2013,2013-06-14,3a,14,0.0,5.0,95.0,100.0,rchurchwell,
cari,2013,2013-06-14,3a,15,0.0,10.0,90.0,100.0,rchurchwell,
cari,2013,2013-06-14,3a,16,0.0,5.0,95.0,100.0,rchurchwell,
cari,2013,2013-06-14,3a,17,0.0,25.0,75.0,100.0,rchurchwell,
cari,2013,2013-06-14,3a,18,0.0,5.0,95.0,100.0,rchurchwell,
cari,2013,2013-06-14,3a,19,0.0,30.0,70.0,100.0,rchurchwell,
cari,2013,2013-06-14,3a,2,10.0,15.0,75.0,100.0,rchurchwell,
cari,2013,2013-06-14,3a,20,0.0,20.0,80.0,100.0,rchurchwell,
cari,2013,2013-06-14,3a,21,5.0,30.0,65.0,100.0,rchurchwell,
cari,2013,2013-06-14,3a,22,0.0,15.0,85.0,100.0,rchurchwell,
cari,2013,2013-06-14,3a,23,0.0,15.0,85.0,100.0,rchurchwell,
cari,2013,2013-06-14,3a,24,5.0,10.0,85.0,100.0,rchurchwell,
cari,2013,2013-06-14,3a,25,0.0,10.0,90.0,100.0,rchurchwell,
cari,2013,2013-06-14,3a,26,0.0,20.0,80.0,100.0,rchurchwell,
cari,2013,2013-06-14,3a,27,0.0,5.0,95.0,100.0,rchurchwell,
cari,2013,2013-06-14,3a,28,0.0,20.0,80.0,100.0,rchurchwell,
cari,2013,2013-06-14,3a,29,0.0,10.0,90.0,100.0,rchurchwell,
cari,2013,2013-06-14,3a,3,0.0,5.0,95.0,100.0,rchurchwell,
cari,2013,2013-06-14,3a,30,0.0,25.0,75.0,100.0,rchurchwell,
cari,2013,2013-06-14,3a,31,0.0,5.0,95.0,100.0,rchurchwell,
cari,2013,2013-06-14,3a,32,0.0,15.0,85.0,100.0,rchurchwell,
cari,2013,2013-06-14,3a,33,0.0,10.0,90.0,100.0,rchurchwell,
cari,2013,2013-06-14,3a,34,0.0,5.0,95.0,100.0,rchurchwell,
cari,2013,2013-06-14,3a,35,0.0,5.0,95.0,100.0,rchurchwell,
cari,2013,2013-06-14,3a,36,0.0,5.0,95.0,100.0,rchurchwell,
cari,2013,2013-06-14,3a,37,0.0,5.0,95.0,100.0,rchurchwell,
cari,2013,2013-06-14,3a,38,0.0,10.0,90.0,100.0,rchurchwell,
cari,2013,2013-06-14,3a,39,0.0,5.0,95.0,100.0,rchurchwell,
cari,2013,2013-06-14,3a,4,10.0,30.0,60.0,100.0,rchurchwell,
cari,2013,2013-06-14,3a,40,0.0,5.0,95.0,100.0,rchurchwell,
cari,2013,2013-06-14,3a,5,0.0,5.0,95.0,100.0,rchurchwell,
cari,2013,2013-06-14,3a,6,0.0,5.0,95.0,100.0,rchurchwell,
cari,2013,2013-06-14,3a,7,0.0,5.0,95.0,100.0,rchurchwell,
cari,2013,2013-06-14,3a,8,5.0,5.0,90.0,100.0,rchurchwell,
cari,2013,2013-06-14,3a,9,0.0,5.0,95.0,100.0,rchurchwell,
cari,2013,2013-06-14,3b,1,0.0,30.0,70.0,100.0,rchurchwell,
cari,2013,2013-06-14,3b,10,0.0,20.0,80.0,100.0,rchurchwell,
cari,2013,2013-06-14,3b,11,0.0,55.0,45.0,100.0,rchurchwell,
cari,2013,2013-06-14,3b,12,0.0,15.0,85.0,100.0,rchurchwell,
cari,2013,2013-06-14,3b,13,0.0,50.0,50.0,100.0,rchurchwell,
cari,2013,2013-06-14,3b,14,0.0,80.0,20.0,100.0,rchurchwell,
cari,2013,2013-06-14,3b,15,0.0,70.0,30.0,100.0,rchurchwell,
cari,2013,2013-06-14,3b,16,0.0,55.0,45.0,100.0,rchurchwell,
cari,2013,2013-06-14,3b,17,0.0,85.0,15.0,100.0,rchurchwell,
cari,2013,2013-06-14,3b,18,0.0,90.0,10.0,100.0,rchurchwell,
cari,2013,2013-06-14,3b,19,0.0,0.0,100.0,100.0,rchurchwell,
cari,2013,2013-06-14,3b,2,0.0,5.0,95.0,100.0,rchurchwell,
cari,2013,2013-06-14,3b,20,0.0,5.0,95.0,100.0,rchurchwell,
cari,2013,2013-06-14,3b,21,0.0,0.0,100.0,100.0,rchurchwell,
cari,2013,2013-06-14,3b,22,0.0,0.0,100.0,100.0,rchurchwell,
cari,2013,2013-06-14,3b,23,0.0,5.0,95.0,100.0,rchurchwell,
cari,2013,2013-06-14,3b,24,0.0,0.0,100.0,100.0,rchurchwell,
cari,2013,2013-06-14,3b,25,0.0,15.0,85.0,100.0,rchurchwell,
cari,2013,2013-06-14,3b,26,0.0,5.0,95.0,100.0,rchurchwell,
cari,2013,2013-06-14,3b,27,0.0,25.0,75.0,100.0,rchurchwell,
cari,2013,2013-06-14,3b,28,0.0,10.0,90.0,100.0,rchurchwell,
cari,2013,2013-06-14,3b,29,0.0,40.0,60.0,100.0,rchurchwell,
cari,2013,2013-06-14,3b,3,0.0,15.0,85.0,100.0,rchurchwell,
cari,2013,2013-06-14,3b,30,0.0,30.0,70.0,100.0,rchurchwell,
cari,2013,2013-06-14,3b,31,0.0,20.0,80.0,100.0,rchurchwell,
cari,2013,2013-06-14,3b,32,0.0,50.0,50.0,100.0,rchurchwell,
cari,2013,2013-06-14,3b,33,0.0,90.0,10.0,100.0,rchurchwell,
cari,2013,2013-06-14,3b,34,5.0,85.0,10.0,100.0,rchurchwell,
cari,2013,2013-06-14,3b,35,0.0,50.0,50.0,100.0,rchurchwell,
cari,2013,2013-06-14,3b,36,0.0,60.0,40.0,100.0,rchurchwell,
cari,2013,2013-06-14,3b,37,0.0,30.0,70.0,100.0,rchurchwell,
cari,2013,2013-06-14,3b,38,0.0,40.0,60.0,100.0,rchurchwell,
cari,2013,2013-06-14,3b,39,0.0,10.0,90.0,100.0,rchurchwell,
cari,2013,2013-06-14,3b,4,0.0,20.0,80.0,100.0,rchurchwell,
cari,2013,2013-06-14,3b,40,0.0,5.0,95.0,100.0,rchurchwell,
cari,2013,2013-06-14,3b,5,0.0,20.0,80.0,100.0,rchurchwell,
cari,2013,2013-06-14,3b,6,0.0,35.0,65.0,100.0,rchurchwell,
cari,2013,2013-06-14,3b,7,0.0,30.0,70.0,100.0,rchurchwell,
cari,2013,2013-06-14,3b,8,0.0,25.0,75.0,100.0,rchurchwell,
cari,2013,2013-06-14,3b,9,0.0,40.0,60.0,100.0,rchurchwell,
cari,2013,2013-06-16,7a,1,0.0,20.0,80.0,100.0,idavies,
cari,2013,2013-06-16,7a,10,0.0,15.0,85.0,100.0,idavies,
cari,2013,2013-06-16,7a,11,0.0,5.0,95.0,100.0,idavies,
cari,2013,2013-06-16,7a,12,0.0,50.0,50.0,100.0,idavies,
cari,2013,2013-06-16,7a,13,0.0,10.0,90.0,100.0,idavies,
cari,2013,2013-06-16,7a,14,0.0,20.0,80.0,100.0,idavies,
cari,2013,2013-06-16,7a,15,0.0,10.0,90.0,100.0,idavies,
cari,2013,2013-06-16,7a,16,0.0,15.0,85.0,100.0,idavies,
cari,2013,2013-06-16,7a,17,0.0,70.0,30.0,100.0,idavies,
cari,2013,2013-06-16,7a,18,0.0,5.0,95.0,100.0,idavies,
cari,2013,2013-06-16,7a,19,0.0,15.0,85.0,100.0,idavies,
cari,2013,2013-06-16,7a,2,0.0,25.0,75.0,100.0,idavies,
cari,2013,2013-06-16,7a,20,0.0,15.0,85.0,100.0,idavies,
cari,2013,2013-06-16,7a,21,0.0,40.0,60.0,100.0,idavies,
cari,2013,2013-06-16,7a,22,0.0,10.0,90.0,100.0,idavies,
cari,2013,2013-06-16,7a,23,0.0,5.0,95.0,100.0,idavies,
cari,2013,2013-06-16,7a,24,0.0,5.0,95.0,100.0,idavies,
cari,2013,2013-06-16,7a,25,0.0,10.0,90.0,100.0,idavies,
cari,2013,2013-06-16,7a,26,0.0,5.0,95.0,100.0,idavies,
cari,2013,2013-06-16,7a,27,0.0,10.0,90.0,100.0,idavies,
cari,2013,2013-06-16,7a,28,0.0,5.0,95.0,100.0,idavies,
cari,2013,2013-06-16,7a,29,0.0,40.0,60.0,100.0,idavies,
cari,2013,2013-06-16,7a,3,0.0,35.0,65.0,100.0,idavies,
cari,2013,2013-06-16,7a,30,0.0,10.0,90.0,100.0,idavies,
cari,2013,2013-06-16,7a,31,0.0,15.0,85.0,100.0,idavies,
cari,2013,2013-06-16,7a,32,0.0,15.0,85.0,100.0,idavies,
cari,2013,2013-06-16,7a,33,0.0,30.0,70.0,100.0,idavies,
cari,2013,2013-06-16,7a,34,0.0,45.0,55.0,100.0,idavies,
cari,2013,2013-06-16,7a,35,0.0,70.0,30.0,100.0,idavies,
cari,2013,2013-06-16,7a,36,0.0,25.0,75.0,100.0,idavies,
cari,2013,2013-06-16,7a,37,0.0,35.0,65.0,100.0,idavies,
cari,2013,2013-06-16,7a,38,0.0,30.0,70.0,100.0,idavies,
cari,2013,2013-06-16,7a,39,0.0,70.0,30.0,100.0,idavies,
cari,2013,2013-06-16,7a,4,0.0,30.0,70.0,100.0,idavies,
cari,2013,2013-06-16,7a,40,0.0,55.0,45.0,100.0,idavies,
cari,2013,2013-06-16,7a,5,0.0,65.0,35.0,100.0,idavies,
cari,2013,2013-06-16,7a,6,0.0,80.0,20.0,100.0,idavies,
cari,2013,2013-06-16,7a,7,0.0,10.0,90.0,100.0,idavies,
cari,2013,2013-06-16,7a,8,0.0,60.0,40.0,100.0,idavies,
cari,2013,2013-06-16,7a,9,0.0,15.0,85.0,100.0,idavies,
cari,2013,2013-06-16,7b,1,0.0,5.0,95.0,100.0,idavies,
cari,2013,2013-06-16,7b,10,0.0,30.0,70.0,100.0,idavies,
cari,2013,2013-06-16,7b,11,0.0,50.0,50.0,100.0,idavies,
cari,2013,2013-06-16,7b,12,0.0,15.0,85.0,100.0,idavies,
cari,2013,2013-06-16,7b,13,0.0,5.0,95.0,100.0,idavies,
cari,2013,2013-06-16,7b,14,0.0,15.0,85.0,100.0,idavies,
cari,2013,2013-06-16,7b,15,0.0,10.0,90.0,100.0,idavies,
cari,2013,2013-06-16,7b,16,0.0,10.0,90.0,100.0,idavies,
cari,2013,2013-06-16,7b,17,0.0,5.0,95.0,100.0,idavies,
cari,2013,2013-06-16,7b,18,0.0,20.0,80.0,100.0,idavies,
cari,2013,2013-06-16,7b,19,0.0,45.0,55.0,100.0,idavies,
cari,2013,2013-06-16,7b,2,0.0,15.0,85.0,100.0,idavies,
cari,2013,2013-06-16,7b,20,0.0,15.0,85.0,100.0,idavies,
cari,2013,2013-06-16,7b,21,0.0,40.0,60.0,100.0,idavies,
cari,2013,2013-06-16,7b,22,0.0,50.0,50.0,100.0,idavies,
cari,2013,2013-06-16,7b,23,0.0,50.0,50.0,100.0,idavies,
cari,2013,2013-06-16,7b,24,0.0,40.0,60.0,100.0,idavies,
